date,crypto.com,ewm_short,sma_long,pos
"2023-08-15, 18:00:00",4154.8098,5595.756244066813,4374.607744285714,1
"2023-08-15, 19:00:00",6360.4077,5652.397092654456,4441.426281428571,1
"2023-08-15, 20:00:00",6634.7245,5725.162085791163,4512.687654285714,1
"2023-08-15, 21:00:00",6747.0273,5800.855805362188,4587.376075714285,1
"2023-08-15, 22:00:00",6754.0863,5871.465471631655,4663.34606,1
"2023-08-15, 23:00:00",6834.5389,5942.804244103385,4740.567095714286,1
"2023-08-16, 00:00:00",6852.3469,6010.177774169801,4818.092731428571,1
"2023-08-16, 01:00:00",6897.2124,6075.884042749815,4896.9289528571435,1
"2023-08-16, 02:00:00",6893.6815,6136.461632175756,4975.374474285714,1
"2023-08-16, 03:00:00",6909.7396,6193.741481644219,5053.046537142857,1
"2023-08-16, 04:00:00",6928.8867,6248.196683003906,5131.06081,1
"2023-08-16, 05:00:00",7358.786,6330.462558336952,5215.678141428571,1
"2023-08-16, 06:00:00",7645.143,6427.846294756437,5305.033597142858,1
"2023-08-16, 07:00:00",7716.4889,6523.301302552256,5395.515878571428,1
"2023-08-16, 08:00:00",7720.7465,6612.000946807643,5486.173535714285,1
"2023-08-16, 09:00:00",8090.9365,6721.5517285255955,5581.972605714286,1
"2023-08-16, 10:00:00",8208.2025,6831.67400789407,5678.827425714287,1
"2023-08-16, 11:00:00",7977.0977,6916.520207309323,5772.946494285714,1
"2023-08-16, 12:00:00",8434.4807,7028.961725286411,5874.2906971428565,1
"2023-08-16, 13:00:00",9183.7962,7188.579093783714,5986.186841428571,1
"2023-08-16, 14:00:00",9215.6578,7338.733072021957,6097.05346,1
"2023-08-16, 15:00:00",9039.0825,7464.684881501812,6203.777632857143,1
"2023-08-16, 16:00:00",10239.3254,7670.213808797974,6324.7296400000005,1
"2023-08-16, 17:00:00",10772.4838,7900.0115859240495,6448.692184285715,1
"2023-08-16, 18:00:00",11328.6308,8153.983379559306,6578.590252857143,1
"2023-08-16, 19:00:00",9200.7821,8231.524025517876,6675.833817142857,1
"2023-08-16, 20:00:00",10834.7168,8424.353119923959,6785.439764285715,1
"2023-08-16, 21:00:00",11428.5753,8646.888096225888,6901.131050000001,1
"2023-08-16, 22:00:00",11601.8992,8865.777807616563,7015.532434285715,1
"2023-08-16, 23:00:00",12273.0061,9118.165088533855,7134.783327142858,1
"2023-08-17, 00:00:00",14139.1119,9490.087074568386,7268.414692857143,1
"2023-08-17, 01:00:00",14728.2219,9878.097061637394,7406.011348571428,1
"2023-08-17, 02:00:00",15176.1966,10270.548879293883,7547.867141428572,1
"2023-08-17, 03:00:00",15424.7331,10652.340303049892,7692.1261457142855,1
"2023-08-17, 04:00:00",15603.3639,11019.082791712864,7836.885785714286,1
"2023-08-17, 05:00:00",15336.1713,11338.86712566006,7976.345589999999,1
"2023-08-17, 06:00:00",15153.9701,11621.467345981539,8110.212294285714,1
"2023-08-17, 07:00:00",15177.3046,11884.862698131054,8242.882048571428,1
"2023-08-17, 08:00:00",15330.0676,12140.063061232457,8377.38312857143,1
"2023-08-17, 09:00:00",15441.9115,12384.644427067089,8512.368208571426,1
"2023-08-17, 10:00:00",15894.7214,12644.650128765825,8652.771727142857,1
"2023-08-17, 11:00:00",16352.3842,12919.297097005394,8796.261104285713,1
"2023-08-17, 12:00:00",16177.5416,13160.64854167166,8927.409462857142,1
"2023-08-17, 13:00:00",16204.4841,13386.117842288575,9050.967915714284,1
"2023-08-17, 14:00:00",17487.5448,13689.927246563497,9188.213958571429,1
"2023-08-17, 15:00:00",21970.0704,14303.271183855091,9385.679422857142,1
"2023-08-17, 16:00:00",24623.0943,15067.702525791752,9613.675272857141,1
"2023-08-17, 17:00:00",24980.9559,15802.01759054792,9848.876025714286,1
"2023-08-17, 18:00:00",25323.7808,16507.333383840665,10089.944127142857,1
"2023-08-17, 19:00:00",25890.0329,17202.34816281543,10341.815685714286,1
"2023-08-17, 20:00:00",26624.117,17900.256965569843,10613.859154285716,1
"2023-08-17, 21:00:00",34494.7731,19129.480382935042,11000.309402857143,1
"2023-08-17, 22:00:00",37412.5663,20483.78304345837,11431.222052857142,1
"2023-08-17, 23:00:00",38143.0079,21791.873773572566,11877.007249999999,1
"2023-08-18, 00:00:00",38165.2309,23004.71504219682,12334.768315714287,1
"2023-08-18, 01:00:00",38363.6078,24142.410802034094,12800.00722,1
"2023-08-18, 02:00:00",38865.2659,25232.99266114268,13274.268264285714,1
"2023-08-18, 03:00:00",39944.3456,26322.72250846545,13764.544674285715,1
"2023-08-18, 04:00:00",41598.5815,27454.267618949496,14279.11685,1
"2023-08-18, 05:00:00",42536.5288,28571.472150879166,14807.083767142856,1
"2023-08-18, 06:00:00",43969.2798,29712.050495258492,15356.935575714286,1
"2023-08-18, 07:00:00",44699.4319,30822.226895609718,15917.933507142858,1
"2023-08-18, 08:00:00",45434.7486,31904.63591074974,16489.472754285714,1
"2023-08-18, 09:00:00",45365.1653,32901.71216180531,17056.922337142856,1
"2023-08-18, 10:00:00",45262.9134,33817.35669796789,17622.89272142857,1
"2023-08-18, 11:00:00",45454.1017,34679.337809229524,18192.780718571426,1
"2023-08-18, 12:00:00",45770.2497,35500.88683817548,18769.71953,1
"2023-08-18, 13:00:00",46380.4043,36306.77702053285,19357.684857142856,1
"2023-08-18, 14:00:00",46747.1096,37080.13498938227,19952.32120142857,1
"2023-08-18, 15:00:00",44113.0967,37601.09511609469,20514.24983,1
"2023-08-18, 16:00:00",41243.6703,37870.91550008768,21044.090694285715,1
"2023-08-18, 17:00:00",43920.2371,38319.01339637748,21580.659685714283,1
"2023-08-18, 18:00:00",44875.2517,38804.6606781273,22126.952931428572,1
"2023-08-18, 19:00:00",45637.8335,39310.821627895646,22682.53587714286,1
"2023-08-18, 20:00:00",43934.87,39653.34372953301,23213.68993,1
"2023-08-18, 21:00:00",35709.4488,39361.20336438242,23626.188642857145,1
"2023-08-18, 22:00:00",33188.9827,38904.00183368743,24002.426297142858,1
"2023-08-18, 23:00:00",32221.6191,38409.01052008095,24364.203535714285,1
"2023-08-19, 00:00:00",30772.6512,37843.354274149024,24705.331674285717,1
"2023-08-19, 01:00:00",30411.61,37292.85469828613,25041.07268,1
"2023-08-19, 02:00:00",29993.6219,36752.17078730197,25370.568897142857,1
"2023-08-19, 03:00:00",29091.8737,36184.74137342775,25681.04157857143,1
"2023-08-19, 04:00:00",27528.965,35543.572753173845,25965.096178571428,1
"2023-08-19, 05:00:00",26831.4211,34898.22818627208,26238.166638571427,1
"2023-08-19, 06:00:00",25570.0862,34207.25470580748,26493.157205714284,1
"2023-08-19, 07:00:00",25148.7503,33536.25437945137,26736.840259999997,1
"2023-08-19, 08:00:00",24798.8868,32889.04196615867,26973.850035714284,1
"2023-08-19, 09:00:00",24692.5589,32281.89507236914,27212.64233857143,1
"2023-08-19, 10:00:00",24398.0704,31697.908059601057,27440.693620000002,1
"2023-08-19, 11:00:00",23842.1809,31116.00234407505,27650.09911571429,1
"2023-08-19, 12:00:00",23334.4939,30539.5943111806,27851.79677428571,1
"2023-08-19, 13:00:00",22163.9396,29919.17544368574,28039.29473285714,1
"2023-08-19, 14:00:00",20352.7451,29210.550973783094,28183.772157142856,1
"2023-08-19, 15:00:00",19866.8641,28518.426020169532,28313.691875714285,1
"2023-08-19, 16:00:00",20478.7848,27922.89704089772,28444.40836142857,-1
"2023-08-19, 17:00:00",18111.5015,27196.127000831224,28571.70435285714,-1
"2023-08-19, 18:00:00",16537.3084,26406.584882251133,28653.169947142855,-1
"2023-08-19, 19:00:00",15208.8039,25577.1196243066,28707.173212857142,-1
"2023-08-19, 20:00:00",15221.0429,24810.00282991352,28758.875265714283,-1
"2023-08-19, 21:00:00",15073.8974,24088.80983510511,28798.88799857143,-1
"2023-08-19, 22:00:00",14882.4237,23406.8553065788,28809.50673857143,-1
"2023-08-19, 23:00:00",14637.4235,22757.267765350738,28808.20961857143,-1
"2023-08-20, 00:00:00",14693.8231,22159.975567917347,28801.318568571427,-1
"2023-08-20, 01:00:00",15087.1696,21636.064014738287,28796.496232857142,-1
"2023-08-20, 02:00:00",14926.595,21139.066309942853,28786.828105714285,-1
"2023-08-20, 03:00:00",14743.5998,20665.32804994709,28778.362798571427,-1
"2023-08-20, 04:00:00",14551.5174,20212.453186988045,28769.756331428573,-1
"2023-08-20, 05:00:00",14473.9808,19787.381158322263,28759.708848571427,-1
"2023-08-20, 06:00:00",14603.13,19403.362554002095,28749.324025714286,-1
"2023-08-20, 07:00:00",14280.9317,19023.92323148342,28732.7386,-1
"2023-08-20, 08:00:00",14295.7032,18673.684710632795,28709.895482857144,-1
"2023-08-20, 09:00:00",14183.9717,18341.113376511847,28678.91816142857,-1
"2023-08-20, 10:00:00",14556.0828,18060.740741214675,28655.754464285714,-1
"2023-08-20, 11:00:00",14963.4078,17831.308671495066,28638.024802857144,-1
"2023-08-20, 12:00:00",15077.8189,17627.346466199135,28603.600147142857,-1
"2023-08-20, 13:00:00",15256.1626,17451.703216851052,28507.68717857143,-1
"2023-08-20, 14:00:00",15902.6629,17336.9594896769,28383.109587142855,-1
"2023-08-20, 15:00:00",15197.5617,17178.485579330463,28243.34681285714,-1
"2023-08-20, 16:00:00",13652.8325,16917.32609197265,28076.61898,-1
"2023-08-20, 17:00:00",12917.5561,16621.046833308006,27891.29788285714,-1
"2023-08-20, 18:00:00",12894.5327,16345.008749359265,27695.160964285715,-1
"2023-08-20, 19:00:00",12814.2686,16083.472441999322,27385.439471428574,-1
"2023-08-20, 20:00:00",13232.3125,15872.27540925863,27040.007274285716,-1
"2023-08-20, 21:00:00",13529.1137,15698.70787523947,26688.380214285713,-1
"2023-08-20, 22:00:00",13395.4373,15528.095240036544,26334.52602,-1
"2023-08-20, 23:00:00",13494.0212,15377.423088922726,25979.24621142857,-1
"2023-08-21, 00:00:00",13492.3621,15237.788941595116,25616.776157142856,-1
"2023-08-21, 01:00:00",13456.8424,15105.866975551033,25238.383254285716,-1
"2023-08-21, 02:00:00",13659.4897,14998.727918102808,24839.25337142857,-1
"2023-08-21, 03:00:00",13683.5033,14901.303872317416,24427.06729285714,-1
"2023-08-21, 04:00:00",13889.5515,14826.359252145756,23997.356888571427,-1
"2023-08-21, 05:00:00",14428.6927,14796.902470505329,23564.91775714286,-1
"2023-08-21, 06:00:00",14730.9613,14792.017939356787,23126.292224285717,-1
"2023-08-21, 07:00:00",15215.8779,14823.414973478506,22695.588118571428,-1
"2023-08-21, 08:00:00",15317.6972,14860.028471739357,22267.79931571429,-1
"2023-08-21, 09:00:00",15485.2897,14906.34411827718,21839.67343,-1
"2023-08-21, 10:00:00",17147.423,15072.34996136776,21430.775905714287,-1
"2023-08-21, 11:00:00",17261.9871,15234.545304970148,21014.798517142855,-1
"2023-08-21, 12:00:00",17624.5073,15411.579526824213,20598.761341428573,-1
"2023-08-21, 13:00:00",18254.9677,15622.200872985382,20229.35949857143,-1
"2023-08-21, 14:00:00",19092.9399,15879.292652764243,19912.920492857145,-1
"2023-08-21, 15:00:00",21720.6319,16311.984448855781,19595.783275714286,-1
"2023-08-21, 16:00:00",22545.9318,16773.758326718314,19276.79299142857,-1
"2023-08-21, 17:00:00",22867.3596,17225.136198813252,18951.500507142857,-1
"2023-08-21, 18:00:00",23094.6645,17659.916072975233,18653.783285714286,-1
"2023-08-21, 19:00:00",24126.7402,18138.940082384473,18488.316020000002,-1
"2023-08-21, 20:00:00",23549.5617,18539.72686887451,18350.610005714287,1
"2023-08-21, 21:00:00",23491.8757,18906.55270821714,18225.899385714285,1
"2023-08-21, 22:00:00",23543.049,19249.996877978832,18122.61935428571,1
"2023-08-21, 23:00:00",23392.6313,19556.85868701744,18022.34823,1
"2023-08-22, 00:00:00",23241.6277,19829.804539830962,17925.89117,1
"2023-08-22, 01:00:00",22831.5229,20052.15404799163,17836.457587142857,1
"2023-08-22, 02:00:00",22651.0452,20244.664503695956,17766.773018571428,1
"2023-08-22, 03:00:00",22704.0949,20426.84453305181,17707.811215714286,1
"2023-08-22, 04:00:00",22587.6907,20586.90721208501,17665.20556571429,1
"2023-08-22, 05:00:00",21922.6797,20685.853322300933,17619.118842857144,1
"2023-08-22, 06:00:00",21566.3884,20751.078142871233,17572.940294285716,1
"2023-08-22, 07:00:00",21230.4894,20786.590087843735,17523.482158571427,1
"2023-08-22, 08:00:00",21024.3026,20804.198422077534,17475.285475714285,1
"2023-08-22, 09:00:00",21031.3297,20821.0229611829,17435.130458571424,1
"2023-08-22, 10:00:00",19184.6951,20699.813489984168,17375.847618571428,1
"2023-08-22, 11:00:00",18905.9866,20566.93742405941,17329.305432857145,1
"2023-08-22, 12:00:00",18825.7813,20437.962896351306,17307.491664285713,1
"2023-08-22, 13:00:00",19539.7247,20371.426733658616,17302.818244285714,1
"2023-08-22, 14:00:00",19670.3872,20319.49787931353,17291.26970714286,1
"2023-08-22, 15:00:00",18061.7275,20152.255628994008,17290.558650000003,1
"2023-08-22, 16:00:00",21350.4213,20241.00864166112,17359.317405714286,1
"2023-08-22, 17:00:00",24286.8397,20540.699831167705,17489.00363142857,1
"2023-08-22, 18:00:00",26057.9484,20949.38491034047,17643.81656714286,1
"2023-08-22, 19:00:00",26169.0389,21336.025946611546,17802.318588571427,1
"2023-08-22, 20:00:00",26171.5131,21694.210180195878,17963.591294285714,1
"2023-08-22, 21:00:00",28601.6508,22205.872448329515,18163.080255714285,1
"2023-08-22, 22:00:00",30369.1826,22810.562089193998,18387.01396285714,1
"2023-08-22, 23:00:00",32323.976,23515.259415920373,18633.254054285713,1
"2023-08-23, 00:00:00",33395.7814,24247.149933259603,18897.099574285712,1
"2023-08-23, 01:00:00",34055.545,24973.69771598111,19172.984505714285,1
"2023-08-23, 02:00:00",34374.4124,25670.046951834367,19456.16872,1
"2023-08-23, 03:00:00",34524.5083,26325.932977624412,19742.604827142855,1
"2023-08-23, 04:00:00",34970.7021,26966.28624594853,20033.570142857145,1
"2023-08-23, 05:00:00",35133.1401,27571.238383285676,20331.458834285713,1
"2023-08-23, 06:00:00",36083.643,28201.78687341266,20642.715117142856,1
"2023-08-23, 07:00:00",37393.7406,28882.672334641353,20974.283244285714,1
"2023-08-23, 08:00:00",37592.7329,29527.862006149404,21303.378245714288,1
"2023-08-23, 09:00:00",37975.4302,30153.607798286488,21632.121422857144,1
"2023-08-23, 10:00:00",38578.528,30777.67596137638,21967.84583857143,1
"2023-08-23, 11:00:00",39275.4704,31407.14221608924,22310.978807142856,1
"2023-08-23, 12:00:00",39660.6686,32018.51454082337,22650.378888571428,1
"2023-08-23, 13:00:00",39798.5159,32594.81093779942,23001.821091428574,1
"2023-08-23, 14:00:00",40880.7352,33208.583105369835,23390.79113,1
"2023-08-23, 15:00:00",41243.2917,33803.74670497207,23795.444495714288,1
"2023-08-23, 16:00:00",40861.5101,34326.54399349266,24194.972744285715,1
"2023-08-23, 17:00:00",40765.208,34803.48206804876,24594.271878571428,1
"2023-08-23, 18:00:00",40100.4729,35195.85175930441,24978.10274142857,1
"2023-08-23, 19:00:00",41617.4006,35671.52204380038,25379.363982857147,1
"2023-08-23, 20:00:00",43349.0742,36240.229610926275,25807.27308142857,1
"2023-08-23, 21:00:00",42149.2507,36677.93487678358,26216.633502857145,1
"2023-08-23, 22:00:00",41720.8719,37051.4857673922,26619.897928571427,1
"2023-08-23, 23:00:00",40662.9122,37318.99883647426,27008.556068571426,1
"2023-08-24, 00:00:00",39807.9894,37503.368507846535,27382.106064285716,1
"2023-08-24, 01:00:00",39457.6558,37648.130529487535,27750.308242857143,1
"2023-08-24, 02:00:00",39322.2092,37772.1363569329,28113.631924285713,1
"2023-08-24, 03:00:00",39176.3388,37876.15135271565,28467.169725714284,1
"2023-08-24, 04:00:00",38887.9604,37951.10017103301,28812.26971285714,1
"2023-08-24, 05:00:00",38855.4745,38018.0908620676,29149.978235714283,1
"2023-08-24, 06:00:00",38128.8832,38026.29770191444,29475.85232142857,1
"2023-08-24, 07:00:00",36899.1414,37942.804642513365,29781.76448857143,1
"2023-08-24, 08:00:00",36774.9909,37856.299920845704,30062.15831571428,1
"2023-08-24, 09:00:00",37395.1144,37822.13803041269,30349.77442,1
"2023-08-24, 10:00:00",36909.8735,37754.56288001175,30625.279651428573,1
"2023-08-24, 11:00:00",36350.2664,37650.5409185294,30883.783918571426,1
"2023-08-24, 12:00:00",36178.7017,37541.51579123092,31127.866229999996,1
"2023-08-24, 13:00:00",35603.6627,37397.97111780641,31326.195241428573,1
"2023-08-24, 14:00:00",36301.5053,37316.75142759853,31522.703434285715,1
"2023-08-24, 15:00:00",36624.5651,37265.478366294934,31719.234941428575,1
"2023-08-24, 16:00:00",34614.628,37069.11907990272,31883.805848571432,1
"2023-08-24, 17:00:00",33619.4575,36813.588592502514,32019.416095714285,1
"2023-08-24, 18:00:00",33458.7528,36565.08223750233,32160.975968571434,1
"2023-08-24, 19:00:00",31888.2107,36218.64730879845,32280.92361142857,1
"2023-08-24, 20:00:00",31135.6377,35842.12807851708,32389.389164285716,1
"2023-08-24, 21:00:00",30161.2282,35421.32068010841,32486.083405714282,1
"2023-08-24, 22:00:00",28886.9712,34937.29479269297,32566.731169999995,1
"2023-08-24, 23:00:00",28792.5456,34482.12818582683,32651.888637142856,1
"2023-08-25, 00:00:00",28855.9845,34065.376801691506,32740.530627142856,1
"2023-08-25, 01:00:00",28762.4728,33672.5690978625,32827.078882857146,1
"2023-08-25, 02:00:00",28932.3932,33321.444957280095,32917.717489999995,1
"2023-08-25, 03:00:00",30090.8653,33082.142760444534,33034.40585571429,1
"2023-08-25, 04:00:00",31090.7493,32934.63213374494,33170.468154285714,-1
"2023-08-25, 05:00:00",31381.1538,32819.55966457865,33315.47764571428,-1
"2023-08-25, 06:00:00",31559.2455,32726.20305979505,33465.97683000001,-1
"2023-08-25, 07:00:00",31762.4568,32654.81444795838,33619.27864571429,-1
"2023-08-25, 08:00:00",32050.7432,32610.068429591094,33803.07933285714,-1
"2023-08-25, 09:00:00",31364.6898,32517.81816073249,33981.06080714286,-1
"2023-08-25, 10:00:00",31250.0657,32423.9105710486,34158.55058428572,-1
"2023-08-25, 11:00:00",31011.3132,32319.2737287487,34322.43042,-1
"2023-08-25, 12:00:00",30578.0737,32190.295948841387,34478.254512857144,-1
"2023-08-25, 13:00:00",31635.7067,32149.215263742022,34672.168501428576,-1
"2023-08-25, 14:00:00",33705.7371,32264.513177538913,34848.67301285714,-1
"2023-08-25, 15:00:00",34709.8638,32445.65026068418,34997.57335714286,-1
"2023-08-25, 16:00:00",34966.5574,32632.38412285572,35124.8392,-1
"2023-08-25, 17:00:00",34405.4809,32763.72462486641,35242.50265714286,-1
"2023-08-25, 18:00:00",34545.7751,32895.7283637652,35362.13497142857,-1
"2023-08-25, 19:00:00",34669.2766,33027.10230719,35448.81534,-1
"2023-08-25, 20:00:00",33641.6178,33072.62197332407,35495.56441428571,-1
"2023-08-25, 21:00:00",33381.3618,33095.491590114885,35510.66992571428,-1
"2023-08-25, 22:00:00",33396.2728,33117.771679736004,35510.67694571429,-1
"2023-08-25, 23:00:00",32787.7172,33093.32319975556,35492.56512,-1
"2023-08-26, 00:00:00",32384.7182,33040.833940514414,35464.14091714285,-1
"2023-08-26, 01:00:00",31944.2448,32959.605115291124,35427.280009999995,-1
"2023-08-26, 02:00:00",31562.0309,32856.08109934363,35378.58470714286,-1
"2023-08-26, 03:00:00",30388.6432,32673.307921614472,35310.80618,-1
"2023-08-26, 04:00:00",29151.0093,32412.396912605993,35211.76855571428,-1
"2023-08-26, 05:00:00",28609.2749,32130.68417093148,35086.27618857143,-1
"2023-08-26, 06:00:00",27971.0598,31822.563847158777,34948.82371571429,-1
"2023-08-26, 07:00:00",27457.7632,31499.245280702573,34798.57133,-1
"2023-08-26, 08:00:00",27382.3739,31194.291845094976,34638.62627142858,-1
"2023-08-26, 09:00:00",26982.2325,30882.287449162013,34463.00858714286,-1
"2023-08-26, 10:00:00",26805.4418,30580.29888255742,34279.36249,-1
"2023-08-26, 11:00:00",26631.8783,30287.823283849462,34091.267667142856,-1
"2023-08-26, 12:00:00",26474.3581,30005.344381342096,33885.46228,-1
"2023-08-26, 13:00:00",24059.3461,29564.900064205645,33639.97734285714,-1
"2023-08-26, 14:00:00",18454.5714,28741.91275574597,33319.87821857143,-1
"2023-08-26, 15:00:00",15003.6865,27724.26636643145,32951.85648285714,-1
"2023-08-26, 16:00:00",12918.0377,26627.508687436522,32563.53598,-1
"2023-08-26, 17:00:00",11235.5593,25487.364288367153,32129.509675714286,-1
"2023-08-26, 18:00:00",9628.1351,24312.606570710326,31647.781974285714,-1
"2023-08-26, 19:00:00",8330.5238,23128.74858769475,31164.657304285713,-1
"2023-08-26, 20:00:00",7640.4836,21981.46969971736,30677.794614285714,-1
"2023-08-26, 21:00:00",7267.5398,20891.548966404964,30200.717865714283,-1
"2023-08-26, 22:00:00",6916.3938,19856.352287412003,29730.83792857143,-1
"2023-08-26, 23:00:00",6735.1451,18884.411014270372,29263.37349,-1
"2023-08-27, 00:00:00",6578.032,17972.827383583677,28795.599529999996,-1
"2023-08-27, 01:00:00",6615.5276,17131.545918133033,28330.445084285715,-1
"2023-08-27, 02:00:00",6467.9617,16341.65079086392,27867.302245714287,-1
"2023-08-27, 03:00:00",6217.2169,15591.692724874,27401.041422857146,-1
"2023-08-27, 04:00:00",6274.5663,14901.53521192037,26945.979752857143,-1
"2023-08-27, 05:00:00",6394.1974,14271.36204066701,26510.194838571428,-1
"2023-08-27, 06:00:00",6412.9337,13689.25623765464,26076.451164285714,-1
"2023-08-27, 07:00:00",6400.0612,13149.315864495036,25633.66469,-1
"2023-08-27, 08:00:00",5890.4366,12611.62110416207,25190.529877142857,-1
"2023-08-27, 09:00:00",6055.8585,12126.009059409324,24757.75262142857,-1
"2023-08-27, 10:00:00",6013.1081,11673.20158093456,24326.81557,-1
"2023-08-27, 11:00:00",5974.6737,11251.088404569038,23903.54429857143,-1
"2023-08-27, 12:00:00",5830.2257,10849.543019045404,23468.240304285715,-1
"2023-08-27, 13:00:00",5887.332,10481.971832449448,23029.136974285717,-1
"2023-08-27, 14:00:00",7037.543,10226.82895597171,22635.178617142858,-1
"2023-08-27, 15:00:00",7394.7206,10017.043151825657,22260.53951857143,-1
"2023-08-27, 16:00:00",7554.0556,9834.5996294682,21890.472415714285,-1
"2023-08-27, 17:00:00",7594.8802,9668.694486544631,21543.424837142855,-1
"2023-08-27, 18:00:00",7918.4269,9539.045035689474,21211.750397142856,-1
"2023-08-27, 19:00:00",8289.8876,9446.514855268031,20899.302674285715,-1
"2023-08-27, 20:00:00",8466.4694,9373.918895618548,20607.58122,-1
"2023-08-27, 21:00:00",8695.0885,9323.635162609766,20320.47469,-1
"2023-08-27, 22:00:00",9052.832,9303.575669083115,20037.57251142857,-1
"2023-08-27, 23:00:00",9141.3056,9291.555663965848,19757.270122857142,-1
"2023-08-28, 00:00:00",9793.8696,9328.764103672082,19483.862642857144,-1
"2023-08-28, 01:00:00",10327.7656,9402.764214511186,19201.53264714286,-1
"2023-08-28, 02:00:00",10472.3989,9481.996413436284,18906.984784285713,-1
"2023-08-28, 03:00:00",10700.4088,9572.249182811374,18611.545570000002,-1
"2023-08-28, 04:00:00",10625.3016,9650.253065566088,18312.48922857143,-1
"2023-08-28, 05:00:00",11973.0033,9822.30863848712,18029.78275,-1
"2023-08-28, 06:00:00",12479.3682,10019.127865265853,17750.191678571427,-1
"2023-08-28, 07:00:00",12937.1125,10235.274875246161,17486.940574285716,-1
"2023-08-28, 08:00:00",13116.8522,10448.72504745015,17227.894667142857,-1
"2023-08-28, 09:00:00",14227.7874,10728.65559208347,16988.130012857142,-1
"2023-08-28, 10:00:00",14442.9439,11003.788059336548,16757.628158571428,-1
"2023-08-28, 11:00:00",14916.8552,11293.644884570876,16518.78742285714,-1
"2023-08-28, 12:00:00",16834.7813,11704.099433861924,16277.77376857143,-1
"2023-08-28, 13:00:00",17977.5187,12168.797157279561,16038.740267142857,-1
"2023-08-28, 14:00:00",17933.9045,12595.842145629224,15795.416654285713,-1
"2023-08-28, 15:00:00",18827.0498,13057.413082990022,15572.86763857143,-1
"2023-08-28, 16:00:00",19486.0982,13533.611980546317,15357.729397142859,-1
"2023-08-28, 17:00:00",19862.7334,14002.435789394738,15146.20735142857,-1
"2023-08-28, 18:00:00",20165.67,14458.971656846981,14953.693811428571,-1
"2023-08-28, 19:00:00",21455.1596,14977.207800784243,14783.319494285714,1
"2023-08-28, 20:00:00",21676.5678,15473.456689615039,14615.895137142857,1
"2023-08-28, 21:00:00",21685.5217,15933.60965334726,14457.292344285714,1
"2023-08-28, 22:00:00",21652.5104,16357.231930877093,14303.97509,1
"2023-08-28, 23:00:00",22346.7689,16800.90133599731,14166.868291428573,1
"2023-08-29, 00:00:00",22155.1296,17197.510837034548,14032.483987142858,1
"2023-08-29, 01:00:00",22452.7246,17586.785930587546,13919.113721428572,1
"2023-08-29, 02:00:00",22601.2526,17958.22790609958,13825.545768571426,1
"2023-08-29, 03:00:00",22791.7244,18316.264683425536,13742.437904285714,1
"2023-08-29, 04:00:00",22939.6802,18658.739906875497,13670.561052857141,1
"2023-08-29, 05:00:00",21618.2658,18877.964047106943,13587.139661428571,1
"2023-08-29, 06:00:00",21477.2841,19070.50627324717,13502.781235714287,1
"2023-08-29, 07:00:00",21811.7048,19273.558015969604,13428.916554285714,1
"2023-08-29, 08:00:00",22024.3003,19477.31670367556,13360.614532857144,1
"2023-08-29, 09:00:00",20852.3328,19579.16974784774,13278.049597142855,1
"2023-08-29, 10:00:00",21172.8128,19697.217381340502,13202.313235714286,1
"2023-08-29, 11:00:00",21307.9281,19816.52928642639,13163.007264285714,1
"2023-08-29, 12:00:00",19820.7469,19816.841702246656,13182.524057142857,1
"2023-08-29, 13:00:00",19172.8651,19769.13973170987,13242.083751428572,1
"2023-08-29, 14:00:00",21791.5574,19918.94844787951,13368.848318571429,1
"2023-08-29, 15:00:00",23857.9275,20210.724673962508,13549.167864285713,1
"2023-08-29, 16:00:00",27991.8953,20787.10768329862,13811.507295714287,1
"2023-08-29, 17:00:00",30314.9657,21492.874943795017,14125.570751428571,1
"2023-08-29, 18:00:00",31191.3717,22211.282110921315,14462.01201,1
"2023-08-29, 19:00:00",30953.9034,22858.883687890106,14800.388632857143,1
"2023-08-29, 20:00:00",32202.8378,23551.028436935285,15161.623547142857,1
"2023-08-29, 21:00:00",32713.7235,24229.746589754894,15532.746095714285,1
"2023-08-29, 22:00:00",33131.0261,24889.100627550826,15912.074582857143,1
"2023-08-29, 23:00:00",33199.0755,25504.65432180632,16291.839552857142,1
"2023-08-30, 00:00:00",33652.01,26108.162149820666,16680.183100000002,1
"2023-08-30, 01:00:00",34128.5635,26702.265953537655,17078.91662285714,1
"2023-08-30, 02:00:00",34877.0787,27307.807638460792,17487.523942857144,1
"2023-08-30, 03:00:00",35168.7884,27890.102509685923,17898.58952857143,1
"2023-08-30, 04:00:00",35217.5394,28432.875612672153,18310.083895714284,1
"2023-08-30, 05:00:00",35217.5542,28935.44439691866,18721.762367142856,1
"2023-08-30, 06:00:00",35111.9229,29392.961323072832,19139.21217142857,1
"2023-08-30, 07:00:00",34611.5133,29779.520728771142,19547.150097142854,1
"2023-08-30, 08:00:00",34346.1983,30117.793141454764,19951.908528571428,1
"2023-08-30, 09:00:00",35021.3919,30481.02267912478,20366.86164571428,1
"2023-08-30, 10:00:00",34649.528,30789.800851041462,20778.565964285717,1
"2023-08-30, 11:00:00",34390.9797,31056.55483985321,21185.76093142857,1
"2023-08-30, 12:00:00",34824.5893,31335.668503567787,21582.718735714287,1
"2023-08-30, 13:00:00",36320.6791,31704.928547747953,21995.946714285714,1
"2023-08-30, 14:00:00",35503.3649,31986.294203470326,22395.222561428574,1
