date,v,ma,std,zscore,pos
"2025-09-12, 01:00:00",1481746.42685581,1515171.45391061,72489.29078525338,-0.461102966972325,1
"2025-09-12, 02:00:00",1481774.05552208,1514517.4675737473,72103.48608405885,-0.4541169065458871,1
"2025-09-12, 03:00:00",1481841.62120654,1513864.5887053162,71710.84161676593,-0.446556849380071,1
"2025-09-12, 04:00:00",1481827.6766523,1513214.031412808,71314.05665004454,-0.4401145613483825,1
"2025-09-12, 05:00:00",1481866.2493485,1512563.8790464196,70909.38751034068,-0.4329134798046729,1
"2025-09-12, 06:00:00",1482164.01506633,1511913.6195226843,70493.43182794168,-0.4220195227403049,1
"2025-09-12, 07:00:00",1482212.41931139,1511264.856847291,70071.0911635806,-0.41461374517600025,1
"2025-09-12, 08:00:00",1482334.55051735,1510616.5388390452,69639.75625457818,-0.40611842778866647,1
"2025-09-12, 09:00:00",1482018.92677083,1509967.3697465148,69201.09689505886,-0.403872831930217,1
"2025-09-12, 10:00:00",1481960.00566172,1509319.1537938856,68755.74748659112,-0.39791797969328013,1
"2025-09-12, 11:00:00",1481562.69732598,1508669.8136717859,68303.07392977101,-0.39686524758281394,1
"2025-09-12, 12:00:00",1481281.32580678,1508018.2156136455,67839.71422050353,-0.3941185500864722,1
"2025-09-12, 13:00:00",1481147.32750047,1507366.0986071043,67367.17777928806,-0.38919206609090296,1
"2025-09-12, 14:00:00",1481200.01895452,1506713.5216172887,66883.53733074362,-0.3814616224109468,1
"2025-09-12, 15:00:00",1481126.93318758,1506027.9604235077,66325.93548581505,-0.3754342408220277,1
"2025-09-12, 16:00:00",1481458.88956593,1505344.0653692554,65756.36922381466,-0.3632374488625962,1
"2025-09-12, 17:00:00",1481559.43682699,1504660.36318033,65173.96026013605,-0.3544502476316423,1
"2025-09-12, 18:00:00",1481763.94012301,1503977.436578589,64578.49166899073,-0.34397670000467867,1
"2025-09-12, 19:00:00",1472041.86456014,1503252.6197811791,63988.002314656296,-0.487759487592103,1
"2025-09-12, 20:00:00",1470266.52182029,1502520.0322604233,63387.32389245721,-0.5088321837794337,1
"2025-09-12, 21:00:00",1469862.7679977,1501785.7756981964,62773.3729841277,-0.5085437691641663,1
"2025-09-12, 22:00:00",1459669.68415947,1501006.2347320882,62167.90649820439,-0.6649178475040345,1
"2025-09-12, 23:00:00",1459662.6138981,1500227.177377328,61547.759738637935,-0.659074573168626,1
"2025-09-13, 00:00:00",1460369.28621508,1499450.957484568,60908.79213951921,-0.6416425264182977,1
"2025-09-13, 01:00:00",1460355.67460721,1498673.7210031636,60250.79252524862,-0.6359758069555019,1
"2025-09-13, 02:00:00",1460294.40026683,1497896.3354541531,59575.789973176106,-0.631161335909322,1
"2025-09-13, 03:00:00",1460295.99123682,1497116.3261260001,58876.32070436678,-0.6253844406151783,1
"2025-09-13, 04:00:00",1460255.3951983,1496336.032176464,58157.773432232745,-0.6203923370657641,1
"2025-09-13, 05:00:00",1460238.05545561,1495555.1762328434,57418.39919336293,-0.6150836887371088,1
"2025-09-13, 06:00:00",1460197.67933204,1494775.1091570097,56661.16807772887,-0.6102491529566731,1
"2025-09-13, 07:00:00",1460284.76564089,1493996.1927828107,55884.54966298163,-0.6032334043169606,1
"2025-09-13, 08:00:00",1460315.85716632,1493215.3763512971,55080.381954626835,-0.5973001278763543,1
"2025-09-13, 09:00:00",1460288.36466113,1492433.7907426099,54251.298449312904,-0.5925282343520962,1
"2025-09-13, 10:00:00",1460288.37477374,1491653.0688156325,53400.279489192435,-0.5873507468858895,1
"2025-09-13, 11:00:00",1460278.39973834,1490872.6313365404,52524.78605764046,-0.5824722744158642,1
"2025-09-13, 12:00:00",1460386.24833786,1490092.845513948,51622.87206562873,-0.5754541734586501,1
"2025-09-13, 13:00:00",1460350.88629637,1489313.0185080243,50693.2949656473,-0.5713207679887572,1
"2025-09-13, 14:00:00",1460233.27518432,1488532.4321096414,49733.59348460854,-0.5690149241695012,1
"2025-09-13, 15:00:00",1460243.60443149,1487748.6208019378,48732.10518288144,-0.5644126447488206,1
"2025-09-13, 16:00:00",1460214.4957394,1486964.845098183,47697.260225744125,-0.5608361828787991,1
"2025-09-13, 17:00:00",1460206.56111853,1486181.32678173,46627.222668204704,-0.5570729753310425,1
"2025-09-13, 18:00:00",1460188.48229316,1485398.0483610388,45519.63886896232,-0.5538173565139609,1
"2025-09-13, 19:00:00",1460189.63980064,1484614.234103271,44368.6197575524,-0.5504925426145005,1
"2025-09-13, 20:00:00",1460155.00160807,1483830.1910390498,43172.43834424488,-0.5483866637830478,1
"2025-09-13, 21:00:00",1460162.11093127,1483046.6817625363,41929.32204825048,-0.545789192702225,1
"2025-09-13, 22:00:00",1459783.38778625,1482261.5636701793,40634.05895125956,-0.5531855902185837,1
"2025-09-13, 23:00:00",1459784.93391517,1481476.3765486544,39280.05455924857,-0.5522253692587399,1
"2025-09-14, 00:00:00",1460322.20169323,1480696.5610313804,37872.990379240386,-0.5379654242807907,1
"2025-09-14, 01:00:00",1460297.77644076,1479916.307947721,36393.402309352794,-0.5390683547583408,1
"2025-09-14, 02:00:00",1460267.56755799,1479136.2184726296,34834.94727840093,-0.5416586614540047,1
"2025-09-14, 03:00:00",1460265.9452393,1478355.9964825036,33184.399774101854,-0.5451372140629084,1
"2025-09-14, 04:00:00",1460182.28345046,1477575.8624737689,31430.43639531022,-0.5533992212053455,1
"2025-09-14, 05:00:00",1460152.26711335,1476795.89879,29553.69278355415,-0.563165889235732,1
"2025-09-14, 06:00:00",1460120.42231551,1476062.652261294,27797.55953754658,-0.5735118553932967,1
"2025-09-14, 07:00:00",1460093.98193847,1475329.3453254867,25902.280550655905,-0.5881861775538145,1
"2025-09-14, 08:00:00",1459997.30167279,1474596.742156973,23841.831423861535,-0.6123455964700613,1
"2025-09-14, 09:00:00",1460013.28442741,1473864.1436347822,21560.091884181755,-0.6424304349803955,1
"2025-09-14, 10:00:00",1460130.95985028,1473134.149139906,18994.909140653344,-0.6845618051310517,1
"2025-09-14, 11:00:00",1460129.16732037,1472404.3999906303,15993.274714817493,-0.7675246557784422,1
"2025-09-14, 12:00:00",1460165.81910625,1471673.8207380893,12222.013872630014,-0.9415798207863458,1
"2025-09-14, 13:00:00",1460173.06201225,1470943.512577364,6478.708557501198,-1.6624378870451957,1
"2025-09-14, 14:00:00",1460198.1839958,1470891.4337109155,6516.576680915624,-1.6409305435523447,1
"2025-09-14, 15:00:00",1460017.45535456,1470838.200172648,6555.015149834177,-1.650758170766679,1
"2025-09-14, 16:00:00",1460071.42632876,1470785.4526768683,6592.47321328377,-1.6251907291059648,1
"2025-09-14, 17:00:00",1460101.01136297,1470732.9830611413,6629.125729017088,-1.6038271308738095,1
"2025-09-14, 18:00:00",1460014.4332667,1470679.6726586455,6665.649753742149,-1.6000299724656226,1
"2025-09-14, 19:00:00",1459712.84793698,1470625.3309900006,6703.722946541431,-1.6278242910755447,1
"2025-09-14, 20:00:00",1459694.46101254,1470570.6893257932,6741.213556191397,-1.6133932299569567,1
"2025-09-14, 21:00:00",1459688.42582356,1470523.8612193512,6779.131576012456,-1.5983515402078525,1
"2025-09-14, 22:00:00",1459709.26570522,1470477.1633771423,6816.372463604093,-1.5797108695889717,1
"2025-09-14, 23:00:00",1459585.24829143,1470430.7375050073,6853.936531819138,-1.582373744377041,1
"2025-09-15, 00:00:00",1459660.62547827,1470384.310567025,6890.47165303761,-1.5563063936309274,1
"2025-09-15, 01:00:00",1459529.59672844,1470337.484197063,6927.3857213758765,-1.5601682804052663,1
"2025-09-15, 02:00:00",1459530.26896707,1470293.220800373,6963.694338648795,-1.5455807377369013,1
"2025-09-15, 03:00:00",1459524.84856734,1470248.6019335887,6999.5912882414,-1.5320542192604152,1
"2025-09-15, 04:00:00",1459488.80715511,1470204.0170842938,7035.24844185901,-1.5230748448668021,1
"2025-09-15, 05:00:00",1459475.4141313,1470166.707322663,7069.258250665236,-1.512364213085127,1
"2025-09-15, 06:00:00",1459389.41989991,1470128.776839247,7103.541912118118,-1.5118312909530995,1
"2025-09-15, 07:00:00",1469511.74972214,1470134.9467526246,7102.379210478822,-0.0877448263485022,1
"2025-09-15, 08:00:00",1469634.98394079,1470144.4612961838,7100.221248540636,-0.07175513798228904,1
"2025-09-15, 09:00:00",1469426.84018658,1470151.3670476212,7098.737578857574,-0.1020641843697632,1
"2025-09-15, 10:00:00",1467656.6181428,1470150.7563039467,7098.947024227574,-0.35133917081430316,1
"2025-09-15, 11:00:00",1467445.96887421,1470149.2675033335,7099.48034559277,-0.38077415494243094,1
"2025-09-15, 12:00:00",1468076.85943142,1470150.6060330467,7099.058502615218,-0.2921157222275033,1
"2025-09-15, 13:00:00",1468015.12312274,1470151.929941935,7098.629745753044,-0.30101680123172125,1
"2025-09-15, 14:00:00",1468347.01499776,1470154.031862163,7098.020446220223,-0.2545803971817488,1
"2025-09-15, 15:00:00",1468626.43489327,1470151.1894040173,7098.50221270927,-0.2147994696708447,1
"2025-09-15, 16:00:00",1469248.12185062,1470150.8935402336,7098.538579218157,-0.12717711956325173,1
"2025-09-15, 17:00:00",1469268.33269544,1470151.1897279143,7098.500154193611,-0.12437233405606028,1
"2025-09-15, 18:00:00",1469239.65775297,1470151.3256756973,7098.482317622047,-0.1284313860251612,1
"2025-09-15, 19:00:00",1468884.34810471,1470149.9021254356,7098.7042422256445,-0.1782795813914441,1
"2025-09-15, 20:00:00",1468520.47590568,1470146.922322475,7099.245448675947,-0.22910130781548485,1
"2025-09-15, 21:00:00",1468596.05845067,1470144.3268788103,7099.704337419472,-0.21807505701048233,1
"2025-09-15, 22:00:00",1468591.99743915,1470141.5967992814,7100.181533225747,-0.21824785083028903,1
"2025-09-15, 23:00:00",1468580.95552787,1470138.8463105797,7100.664576561306,-0.2194007005840221,1
"2025-09-16, 00:00:00",1468761.05774825,1470136.9749889416,7100.971796842051,-0.19376463955306836,1
"2025-09-16, 01:00:00",1468552.14313204,1470134.175650134,7101.470698014996,-0.22277533561268512,1
"2025-09-16, 02:00:00",1468569.50492787,1470131.5714895949,7101.935696000582,-0.2199494093708368,1
"2025-09-16, 03:00:00",1468513.04861473,1470128.640532415,7102.465618339953,-0.22746916416085514,1
"2025-09-16, 04:00:00",1468458.24152561,1470125.4960055866,7103.0461607818115,-0.23472386948321533,1
"2025-09-16, 05:00:00",1468473.46983471,1470122.7096799582,7103.569663624343,-0.23217057385859524,1
"2025-09-16, 06:00:00",1468575.84898601,1470120.3887190106,7103.988908105746,-0.21741865774005148,1
"2025-09-16, 07:00:00",1468669.77348742,1470118.6184812824,7104.300557755663,-0.203939146730024,1
"2025-09-16, 08:00:00",1468712.6643436,1470117.017268662,7104.576767626921,-0.1976687663452841,1
"2025-09-16, 09:00:00",1468690.87193521,1470115.3048680595,7104.873911070265,-0.20048672934646544,1
"2025-09-16, 10:00:00",1468628.9633553,1470113.4949056238,7105.200475845187,-0.20893591326108693,1
"2025-09-16, 11:00:00",1468606.56555555,1470111.7535180906,7105.5216792232395,-0.21183356134734954,1
"2025-09-16, 12:00:00",1468543.60486634,1470109.7010351853,7105.907537101524,-0.22039354729403063,1
"2025-09-16, 13:00:00",1468472.44409629,1470107.3704825996,7106.357783826321,-0.23006530715784634,1
"2025-09-16, 14:00:00",1468263.00397893,1470104.2315596715,7107.014432627809,-0.25907187866237696,1
"2025-09-16, 15:00:00",1468258.27623542,1470091.3082857921,7107.647862870704,-0.25789573227840795,1
"2025-09-16, 16:00:00",1468275.71248389,1470078.4750603528,7108.240714753547,-0.2536158592267705,1
"2025-09-16, 17:00:00",1468240.04291797,1470065.436823759,7108.841246167593,-0.2567779814710267,1
"2025-09-16, 18:00:00",1468275.4671895,1470052.559042725,7109.38003339888,-0.24996439139226972,1
"2025-09-16, 19:00:00",1468236.6642237,1470039.5262790213,7109.9398941388445,-0.2535692399885733,1
"2025-09-16, 20:00:00",1468207.39040581,1470026.4677989604,7110.5252695306,-0.25582883460739164,1
"2025-09-16, 21:00:00",1468199.71939884,1470013.0023913803,7111.028817439213,-0.25499587177782673,1
"2025-09-16, 22:00:00",1468229.825564,1469999.4737350573,7111.437427087807,-0.2488453549934295,1
"2025-09-16, 23:00:00",1468320.67891336,1469986.7904661798,7111.8091670675985,-0.2342739398204111,1
"2025-09-17, 00:00:00",1468947.50492131,1469977.2828008558,7111.723766164388,-0.14480003911922112,1
"2025-09-17, 01:00:00",1468973.06718368,1469968.2725990838,7111.671636144287,-0.13993973095522497,1
"2025-09-17, 02:00:00",1468987.01487492,1469959.3272315345,7111.600378783055,-0.1367220182274768,1
"2025-09-17, 03:00:00",1468984.1226822,1469950.4439775976,7111.53106076638,-0.13588090766117705,1
"2025-09-17, 04:00:00",1469034.28394086,1469941.8615090519,7111.434812873161,-0.12762228608900414,1
"2025-09-17, 05:00:00",1469001.65810588,1469933.050636673,7111.33295163245,-0.13097298876707558,1
"2025-09-17, 06:00:00",1468954.34144522,1469923.904609396,7111.226733413968,-0.13634260311518495,1
"2025-09-17, 07:00:00",1468966.86174486,1469915.3572314598,7111.185142301428,-0.1333807892242407,1
"2025-09-17, 08:00:00",1469015.10110907,1469906.8571518017,7111.082194229535,-0.12540370345533774,1
"2025-09-17, 09:00:00",1469365.01787112,1469899.7853900949,7110.804039476275,-0.07520492985125594,1
"2025-09-17, 10:00:00",1469522.69483306,1469893.4080740346,7110.477350341985,-0.052136196025819974,1
"2025-09-17, 11:00:00",1469432.56812509,1469886.702722763,7110.177123827303,-0.06387106674895239,1
"2025-09-17, 12:00:00",1469448.58837126,1469880.175075744,7109.882894306468,-0.06070236470836462,1
"2025-09-17, 13:00:00",1469885.82538143,1469875.6962889007,7109.550611140942,0.001424716284253382,1
"2025-09-17, 14:00:00",1470353.9058526,1469873.2217408537,7109.283092872931,0.06761358430474482,1
"2025-09-17, 15:00:00",1470181.40294202,1469869.482342,7108.891127594745,0.04387753229322989,1
"2025-09-17, 16:00:00",1470007.27739156,1469865.2040737781,7108.50786004149,0.019986376969548712,1
"2025-09-17, 17:00:00",1469110.87549296,1469857.3194124228,7108.329290898908,-0.10500975530474563,1
"2025-09-17, 18:00:00",1456766.76477903,1469794.2859897753,7159.609790586233,-1.8195853673302644,1
"2025-09-17, 19:00:00",1456831.24469649,1469731.5786412312,7209.479680777208,-1.7893571403131368,1
"2025-09-17, 20:00:00",1456818.71771348,1469669.3203739736,7258.669958930723,-1.7703797986686145,1
"2025-09-17, 21:00:00",1456762.90826309,1469606.0892609356,7307.253270366426,-1.7575935201164112,1
"2025-09-17, 22:00:00",1456695.05212699,1469542.4627891923,7355.458216035095,-1.7466499414264498,1
"2025-09-17, 23:00:00",1456626.46501405,1469479.5216925305,7403.556296057389,-1.7360652319649543,1
"2025-09-18, 00:00:00",1460265.71569695,1469432.318451784,7427.455377294819,-1.2341511714571498,1
"2025-09-18, 01:00:00",1460279.62568251,1469385.1857928864,7450.905997614065,-1.2220742166512688,1
"2025-09-18, 02:00:00",1460238.35978398,1469337.9747569326,7474.2269589414955,-1.2174657021976776,1
"2025-09-18, 03:00:00",1460534.3901085,1469291.9585767093,7495.62623592202,-1.1683571448959937,1
"2025-09-18, 04:00:00",1460546.82279324,1469245.1965370353,7516.404196399489,-1.157251993973664,1
"2025-09-18, 05:00:00",1460388.24637162,1469195.6813388532,7536.973705616401,-1.168563844221717,1
"2025-09-18, 06:00:00",1460412.17438301,1469146.1362855088,7556.993194038959,-1.155745635630343,1
"2025-09-18, 07:00:00",1460408.42230359,1469096.7583792561,7576.719694525866,-1.1467147295871851,1
"2025-09-18, 08:00:00",1459780.65560254,1469044.768993352,7599.327046788818,-1.2190702326368281,1
"2025-09-18, 09:00:00",1459704.04409115,1468992.4056614088,7621.899815916296,-1.2186412567195652,1
"2025-09-18, 10:00:00",1459781.55260158,1468939.955850306,7643.4789106605185,-1.198198275389039,1
"2025-09-18, 11:00:00",1459808.16482028,1468888.151435891,7664.704354283676,-1.1846492957730788,1
"2025-09-18, 12:00:00",1459787.86284897,1468836.2744850907,7685.630179721552,-1.1773155127857662,1
"2025-09-18, 13:00:00",1459899.63733804,1468785.8467385552,7705.9462560783795,-1.1531626493639175,1
"2025-09-18, 14:00:00",1459786.60465677,1468734.8521607376,7726.415507265955,-1.1581369776907224,1
"2025-09-18, 15:00:00",1459246.32223634,1468679.072923722,7748.268155980897,-1.2174011659754962,1
"2025-09-18, 16:00:00",1459487.11737359,1468624.8318804866,7768.630811791287,-1.1762323024833907,1
"2025-09-18, 17:00:00",1459446.03794414,1468570.3879653558,7788.758485738964,-1.1714768198195293,1
"2025-09-18, 18:00:00",1459378.33985272,1468511.6135127207,7806.731591500469,-1.1699228483715824,1
"2025-09-18, 19:00:00",1459349.16168214,1468452.8883177629,7824.468379974876,-1.1634945907535283,1
"2025-09-18, 20:00:00",1459371.84530846,1468394.4594918606,7841.723906032914,-1.1505906470972678,1
"2025-09-18, 21:00:00",1459293.61938953,1468342.7785405442,7862.255155197136,-1.1509622840251459,1
"2025-09-18, 22:00:00",1459342.22808448,1468291.4103062009,7882.190194832069,-1.1353674550492865,1
"2025-09-18, 23:00:00",1459312.92031327,1468241.0318644596,7902.286190933168,-1.1298137444621272,1
"2025-09-19, 00:00:00",1459965.91148527,1468192.0561779204,7918.415990369658,-1.0388624066549585,1
"2025-09-19, 01:00:00",1460315.62219291,1468144.431603902,7932.610555843339,-0.9869146299165288,1
"2025-09-19, 02:00:00",1460266.19564715,1468098.6512476709,7947.479738484166,-0.9855269668186313,1
"2025-09-19, 03:00:00",1460297.37307632,1468052.8259345165,7961.860718552322,-0.9740754243697344,1
"2025-09-19, 04:00:00",1460412.12926042,1468003.9243830957,7973.992157417247,-0.9520695497065247,1
"2025-09-19, 05:00:00",1460234.46319194,1467954.1064759234,7986.472732045769,-0.9665898254442598,1
"2025-09-19, 06:00:00",1460057.01152247,1467904.5505590558,7999.851568517875,-0.9809605802523187,1
"2025-09-19, 07:00:00",1460163.46461052,1467858.333443949,8013.648722729013,-0.9602203814604559,1
"2025-09-19, 08:00:00",1460091.76464493,1467812.2474125074,8027.617740856389,-0.9617402094626758,1
"2025-09-19, 09:00:00",1459903.81301113,1467765.2883714382,8042.064500328191,-0.9775444302874287,1
"2025-09-19, 10:00:00",1459821.00647676,1467717.8295805953,8056.50779641246,-0.9801794156212166,1
"2025-09-19, 11:00:00",1459903.29715106,1467670.8967613603,8070.364139091359,-0.9624844029869043,1
"2025-09-19, 12:00:00",1460008.05325787,1467624.5683825568,8083.549200217734,-0.9422241315091651,1
"2025-09-19, 13:00:00",1459766.79628162,1467576.6511564755,8097.226993956119,-0.9645098106654276,1
"2025-09-19, 14:00:00",1459895.09928249,1467529.370548355,8110.101070604264,-0.9413287454007064,1
"2025-09-19, 15:00:00",1459582.79096138,1467478.994150774,8123.209672482214,-0.9720545828261695,1
"2025-09-19, 16:00:00",1459510.92969779,1467427.8324446264,8136.061383302734,-0.9730633010075267,1
"2025-09-19, 17:00:00",1459475.48688925,1467375.3086483774,8148.109541852935,-0.9695281731976864,1
"2025-09-19, 18:00:00",1459206.38743883,1467321.5074165794,8160.885142086954,-0.9943921322821323,1
"2025-09-19, 19:00:00",1459127.66981315,1467267.5010884032,8173.696828583927,-0.9958567641984951,1
"2025-09-19, 20:00:00",1458690.37090276,1467211.6298455854,8188.074121476976,-1.0406914759692492,1
"2025-09-19, 21:00:00",1458514.00503003,1467154.127692003,8202.3611479564,-1.0533701828193438,1
"2025-09-19, 22:00:00",1458518.09201006,1467094.47865428,8214.890352654991,-1.0440050050635374,1
"2025-09-19, 23:00:00",1458440.80892371,1467034.5550379057,8227.354021119174,-1.0445334055318523,1
"2025-09-20, 00:00:00",1459481.48446755,1466979.442005089,8235.154387298686,-0.9104817207924341,1
"2025-09-20, 01:00:00",1459476.15883524,1466922.7033291569,8241.529156646862,-0.9035391797299182,1
"2025-09-20, 02:00:00",1459391.00058435,1466865.761300617,8247.95531470793,-0.9062562090919404,1
"2025-09-20, 03:00:00",1459402.41263809,1466808.9210191804,8253.973880279616,-0.8973263652779396,1
"2025-09-20, 04:00:00",1459418.83977168,1466753.043125441,8260.146961609507,-0.8879022840450664,1
"2025-09-20, 05:00:00",1459490.89836307,1466696.9027875839,8265.264019219294,-0.8718420134865136,1
"2025-09-20, 06:00:00",1459400.8585529,1466643.7954645236,8272.589106427931,-0.8755344691296002,1
"2025-09-20, 07:00:00",1459449.84609404,1466591.0693375035,8279.485038594938,-0.8625202183680069,1
"2025-09-20, 08:00:00",1459358.30035464,1466536.6898361905,8285.582920224311,-0.8663710870636259,1
"2025-09-20, 09:00:00",1459371.22287192,1466482.707727707,8291.493152924084,-0.8576844634164542,1
"2025-09-20, 10:00:00",1459349.13912725,1466428.7721237526,8297.221055723969,-0.8532535108991183,1
"2025-09-20, 11:00:00",1459374.84127307,1466374.7172103543,8302.346426610213,-0.843120194894373,1
"2025-09-20, 12:00:00",1459203.83609335,1466320.8978861235,8308.385029674879,-0.8566119368991172,1
"2025-09-20, 13:00:00",1459214.40741731,1466267.0259573678,8313.966398235416,-0.8482856680242037,1
"2025-09-20, 14:00:00",1459239.69345338,1466213.097435308,8318.991777675743,-0.8382510968025414,1
"2025-09-20, 15:00:00",1459068.19578094,1466114.1665897153,8267.100108360171,-0.8522904907913359,1
"2025-09-20, 16:00:00",1459028.49035718,1466015.2853219912,8214.26042407256,-0.8505689622812453,1
"2025-09-20, 17:00:00",1459021.38196223,1465916.4793242926,8160.109435136378,-0.8449760897045402,1
"2025-09-20, 18:00:00",1459006.46069772,1465817.7787339776,8104.778641641702,-0.8404076579293007,1
"2025-09-20, 19:00:00",1459001.92006522,1465719.0993321347,8047.950295500528,-0.8346447257098725,1
"2025-09-20, 20:00:00",1458997.51267941,1465620.6410102758,7989.997190840275,-0.8289274917966959,1
"2025-09-20, 21:00:00",1458951.11683541,1465522.4799872024,7931.579114205566,-0.8285062857184436,1
"2025-09-20, 22:00:00",1459018.95119863,1465426.5301940204,7875.165733639701,-0.8136437012391496,1
"2025-09-20, 23:00:00",1458899.8043813,1465333.421152483,7824.250330066391,-0.8222662235716562,1
"2025-09-21, 00:00:00",1459256.0404252,1465240.8254228882,7768.619970996938,-0.7703794264658979,1
"2025-09-21, 01:00:00",1459254.35666533,1465148.4637109067,7711.96351676101,-0.7642809814603704,1
"2025-09-21, 02:00:00",1459249.59316681,1465056.037380236,7653.694394598246,-0.7586459445681543,1
"2025-09-21, 03:00:00",1459257.95842816,1464961.8471406929,7590.047749252802,-0.7514957614191998,1
"2025-09-21, 04:00:00",1459148.3866361,1464866.1037488922,7522.693816969005,-0.7600624526143397,1
"2025-09-21, 05:00:00",1459152.97290076,1464769.4485136112,7451.396525045363,-0.753748051653597,1
"2025-09-21, 06:00:00",1459162.59859527,1464673.1401176373,7378.804234905199,-0.7468068466025904,1
"2025-09-21, 07:00:00",1459357.28469123,1464578.2508692683,7304.927792214577,-0.7147183827885027,1
"2025-09-21, 08:00:00",1459382.96192079,1464483.8092992853,7229.750033748032,-0.7055357868093555,1
"2025-09-21, 09:00:00",1459540.76045546,1464390.0822252908,7152.131342443597,-0.6780247086701223,1
"2025-09-21, 10:00:00",1459524.75059465,1464296.3432176975,7072.598074697497,-0.6746590959435534,1
"2025-09-21, 11:00:00",1459529.91738705,1464202.8907487083,6991.525988427389,-0.6683767419863745,1
"2025-09-21, 12:00:00",1459532.96568691,1464109.6437614693,6908.6991796293005,-0.6624514913102306,1
"2025-09-21, 13:00:00",1459472.79371607,1464015.9589075695,6823.3147520292905,-0.6658296380286949,1
"2025-09-21, 14:00:00",1459467.93547148,1463922.5618411181,6736.343542015118,-0.6612825402763787,1
"2025-09-21, 15:00:00",1459419.26284836,1463826.1477818752,6639.615225656385,-0.6637259515410487,1
"2025-09-21, 16:00:00",1459460.28776542,1463729.670989276,6539.248399729196,-0.6528859224911341,1
"2025-09-21, 17:00:00",1459429.55418127,1463632.9415462422,6435.6131547675195,-0.6531448152470553,1
"2025-09-21, 18:00:00",1459452.48068428,1463536.0188599988,6327.88413648616,-0.6453244224516452,1
"2025-09-21, 19:00:00",1459481.10536104,1463439.2804561404,6216.871457489176,-0.6366827949019587,1
"2025-09-21, 20:00:00",1459487.7288712,1463342.4037441176,6101.773258025374,-0.6317302708434335,1
"2025-09-21, 21:00:00",1459482.349398,1463244.21471525,5978.838174655975,-0.6291967113604969,1
"2025-09-21, 22:00:00",1459384.07121144,1463145.3906975014,5851.253412544533,-0.6428228656098591,1
"2025-09-21, 23:00:00",1459370.33074369,1463045.978490689,5717.36203757224,-0.6428922504546936,1
"2025-09-22, 00:00:00",1459719.60239827,1462949.4446189466,5582.282517869882,-0.5785880973127562,1
"2025-09-22, 01:00:00",1459718.45226215,1462853.160837996,5443.036374773766,-0.5759117448441547,1
"2025-09-22, 02:00:00",1459664.82555611,1462758.364856308,5304.703098177913,-0.5831691694980604,1
"2025-09-22, 03:00:00",1458829.15194961,1462661.169298485,5167.762791066785,-0.7415234606934773,1
"2025-09-22, 04:00:00",1458856.23622278,1462564.6710678455,5027.280378383779,-0.7376622280728433,1
"2025-09-22, 05:00:00",1458967.83451523,1462468.427845165,4879.610366623543,-0.7173919774166543,1
"2025-09-22, 06:00:00",1459089.62942736,1462373.0282617873,4726.250234157579,-0.69471540264575,1
"2025-09-22, 07:00:00",1459847.81095084,1462279.4738089081,4557.695976640409,-0.5335289739665092,1
"2025-09-22, 08:00:00",1459942.60719135,1462185.894459836,4378.513438582208,-0.5123399299677073,1
"2025-09-22, 09:00:00",1460459.60584396,1462093.6679045153,4184.40830545554,-0.39051209663855124,1
"2025-09-22, 10:00:00",1460781.95580908,1462044.923710788,4133.288971532734,-0.3055600298953977,1
"2025-09-22, 11:00:00",1460971.45384243,1462004.6853212733,4097.996074235148,-0.2521309098706775,1
"2025-09-22, 12:00:00",1461391.83242885,1461968.0146045252,4065.1418551974357,-0.14173728647095152,1
"2025-09-22, 13:00:00",1461427.56518528,1461975.6244790957,4062.465194578908,-0.1349080589162911,1
"2025-09-22, 14:00:00",1471435.41133216,1462026.5889701524,4106.924666566602,2.290965412295563,1
"2025-09-22, 15:00:00",1461499.64076951,1462031.4822799114,4105.614628924783,-0.12954004661188182,1
"2025-09-22, 16:00:00",1461383.24739594,1462035.9306469625,4104.347507732802,-0.15902241459645053,1
"2025-09-22, 17:00:00",1461202.78889173,1462039.863065252,4103.106655317157,-0.2040098500577433,1
"2025-09-22, 18:00:00",1461134.1083945,1462043.4912780556,4101.928302338573,-0.22169643556105925,1
"2025-09-22, 19:00:00",1461075.66707914,1462047.042238579,4100.728523168591,-0.23687867995913095,1
"2025-09-22, 20:00:00",1460994.49473223,1462050.316867482,4099.57954513355,-0.2575440050932227,1
"2025-09-22, 21:00:00",1461079.72041868,1462054.1352271645,4098.257045464249,-0.23776322414010795,1
"2025-09-22, 22:00:00",1460999.90909605,1462057.2310862776,4097.184609439125,-0.25806061747661874,1
"2025-09-22, 23:00:00",1461052.86139494,1462060.421580774,4096.109511751235,-0.2459797969130221,1
"2025-09-23, 00:00:00",1461222.01361623,1462064.4633511421,4094.813787247518,-0.20573578645643495,1
"2025-09-23, 01:00:00",1461206.06706816,1462068.4360450574,4093.5281353602236,-0.21066643452334308,1
"2025-09-23, 02:00:00",1461140.30941023,1462072.1672557585,4092.2820623764514,-0.22771105005097636,1
"2025-09-23, 03:00:00",1461259.02765052,1462075.945521181,4091.1214821425237,-0.19968066805808718,1
"2025-09-23, 04:00:00",1460596.23761533,1462077.007648103,4090.703506702646,-0.36198419913513047,1
"2025-09-23, 05:00:00",1460641.81196683,1462078.7762056033,4089.991179998515,-0.3513367573506246,1
"2025-09-23, 06:00:00",1460448.40249441,1462079.6627773042,4089.6138265104123,-0.39887880667844217,1
